sku_id,warehouse_id,on_hand,p50,p90,demand_uncertainty,lead_time_weeks,lead_time_demand,safety_stock,reorder_point,recommended_reorder_qty,MOQ,demand_trend,run_date
SKU0010,south,573,69.35197899103935,97.60024688830214,28.248267897262792,3,208.05593697311804,84.74480369178838,292.8007406649064,0.0,100,DOWN,2025-12-26
SKU0010,north,333,73.03679783137082,101.2849721069487,28.24817427557788,3,219.11039349411246,84.74452282673364,303.8549163208461,0.0,100,DOWN,2025-12-26
SKU0010,south,573,73.03679783137082,101.2849721069487,28.24817427557788,3,219.11039349411246,84.74452282673364,303.8549163208461,0.0,100,DOWN,2025-12-26
SKU0014,east,599,85.76542204015928,125.0514457946742,39.286023754514915,3,257.29626612047787,117.85807126354474,375.1543373840226,0.0,100,DOWN,2025-12-26
SKU0014,east,599,85.5001395911145,125.7022809195052,40.202141328390695,3,256.50041877334354,120.60642398517209,377.10684275851565,0.0,100,DOWN,2025-12-26
SKU0014,east,599,83.66380679460931,124.7243589407895,41.060552146180186,3,250.99142038382794,123.18165643854056,374.1730768223685,0.0,100,DOWN,2025-12-26
SKU0014,east,599,82.12695054266872,123.99405963378392,41.867109091115196,3,246.38085162800616,125.60132727334559,371.98217890135174,0.0,100,DOWN,2025-12-26
SKU0014,east,599,81.37210488000737,123.9987295193358,42.626624639328426,3,244.1163146400221,127.87987391798528,371.99618855800736,0.0,100,DOWN,2025-12-26
SKU0014,east,599,80.1697431285389,123.51328335914286,43.34354023060396,3,240.5092293856167,130.0306206918119,370.5398500774286,0.0,100,DOWN,2025-12-26
SKU0014,east,599,79.86334250214982,123.88472590845709,44.021383406307265,3,239.59002750644947,132.06415021892178,371.65417772537126,0.0,100,DOWN,2025-12-26
SKU0014,east,599,78.44137072071717,123.10468706298477,44.66331634226759,3,235.32411216215152,133.98994902680278,369.31406118895427,0.0,100,DOWN,2025-12-26
SKU0014,east,599,78.19293114481562,123.4650451854509,45.27211404063529,3,234.57879343444685,135.81634212190585,370.39513555635267,0.0,100,DOWN,2025-12-26
SKU0014,east,599,76.4388463869855,122.28907575783934,45.85022937085384,3,229.3165391609565,137.55068811256152,366.867227273518,0.0,100,DOWN,2025-12-26
SKU0014,east,599,75.70992941162196,122.10977389844643,46.39984448682448,3,227.12978823486588,139.19953346047345,366.32932169533933,0.0,100,DOWN,2025-12-26
SKU0014,east,599,75.376116290495,122.29902826632194,46.922911975826935,3,226.128348871485,140.7687359274808,366.8970847989658,0.0,100,DOWN,2025-12-26
SKU0014,east,599,74.35937287437207,121.78056103119624,47.42118815682417,3,223.0781186231162,142.26356447047252,365.3416830935887,0.0,100,DOWN,2025-12-26
SKU0014,east,599,73.52433290255313,121.420593200968,47.89626029841487,3,220.5729987076594,143.68878089524463,364.261779602904,0.0,100,DOWN,2025-12-26
SKU0014,east,599,72.83266097009829,121.18223004190844,48.34956907181015,3,218.49798291029487,145.04870721543045,363.5466901257253,0.0,100,DOWN,2025-12-26
SKU0014,east,599,71.5411252081197,120.32355243745904,48.78242722933935,3,214.62337562435908,146.34728168801803,360.9706573123771,0.0,100,DOWN,2025-12-26
SKU0014,east,599,71.58085959543703,120.77689485894426,49.19603526350723,3,214.7425787863111,147.5881057905217,362.3306845768328,0.0,100,DOWN,2025-12-26
SKU0014,east,599,70.233171332356,119.82466596096506,49.59149462860907,3,210.69951399706798,148.7744838858272,359.4739978828952,0.0,100,DOWN,2025-12-26
SKU0014,east,599,69.56452765319958,119.53434663138938,49.96981897818981,3,208.69358295959873,149.90945693456942,358.60303989416815,0.0,100,DOWN,2025-12-26
SKU0014,east,599,69.19560108203365,119.52754485680263,50.33194377476899,3,207.58680324610094,150.99583132430695,358.5826345704079,0.0,100,DOWN,2025-12-26
SKU0014,east,599,68.19988954131492,118.87862409588764,50.67873455457273,3,204.59966862394475,152.0362036637182,356.63587228766295,0.0,100,DOWN,2025-12-26
SKU0014,east,599,68.22638705062442,119.2373811240434,51.01099407341897,3,204.67916115187327,153.0329822202569,357.7121433721302,0.0,100,DOWN,2025-12-26
SKU0014,east,599,67.03177973875435,118.36124825478188,51.32946851602753,3,201.09533921626306,153.9884055480826,355.0837447643456,0.0,100,DOWN,2025-12-26
SKU0014,east,599,66.2096004074641,117.84445332418102,51.63485291671692,3,198.62880122239227,154.90455875015078,353.53335997254305,0.0,100,DOWN,2025-12-26
SKU0014,east,599,65.8635125169219,117.7913084293338,51.927795912411895,3,197.5905375507657,155.78338773723567,353.3739252880014,0.0,100,DOWN,2025-12-26
SKU0014,east,599,65.68709656122729,117.8960004886348,52.208903927407505,3,197.06128968368188,156.62671178222251,353.6880014659044,0.0,100,DOWN,2025-12-26
SKU0024,west,495,110.79740908396236,141.07476790099065,30.277358817028286,2,221.59481816792473,60.55471763405657,282.1495358019813,0.0,500,DOWN,2025-12-26
SKU0024,west,495,134.75107661334016,165.02339419086786,30.2723175775277,2,269.5021532266803,60.5446351550554,330.0467883817357,0.0,500,DOWN,2025-12-26
SKU0024,west,495,116.09816666793806,146.36600967637125,30.26784300843319,2,232.19633333587612,60.53568601686638,292.7320193527425,0.0,500,DOWN,2025-12-26
SKU0024,west,495,131.08462652465064,161.3484979773189,30.26387145266827,2,262.1692530493013,60.52774290533654,322.6969959546378,0.0,500,DOWN,2025-12-26
SKU0024,west,495,132.4633634116107,162.72370985853937,30.26034644692868,2,264.9267268232214,60.52069289385736,325.44741971707873,0.0,500,DOWN,2025-12-26
SKU0024,west,495,150.06851190579223,180.3257297540452,30.257217848252964,2,300.13702381158447,60.51443569650593,360.6514595080904,0.0,500,DOWN,2025-12-26
SKU0024,west,495,133.75281200440958,164.00725313467186,30.25444113026228,2,267.50562400881915,60.50888226052456,328.0145062693437,0.0,500,DOWN,2025-12-26
SKU0024,west,495,150.64710494642333,180.8990817034213,30.251976756997976,2,301.29420989284665,60.50395351399595,361.7981634068426,0.0,500,DOWN,2025-12-26
SKU0024,west,495,119.52393921402091,149.7737288399595,30.249789625938575,2,239.04787842804183,60.49957925187715,299.547457679919,0.0,500,DOWN,2025-12-26
SKU0024,west,495,124.09000315285796,154.3378517255453,30.247848572687346,2,248.18000630571592,60.49569714537469,308.6757034510906,0.0,500,DOWN,2025-12-26
SKU0024,west,495,142.37828262832548,172.62440855893257,30.246125930607093,2,284.75656525665096,60.492251861214186,345.24881711786514,0.0,500,DOWN,2025-12-26
SKU0024,west,495,158.22494856135788,188.4695457007471,30.244597139389214,2,316.44989712271575,60.48919427877843,376.9390914014942,0.0,500,DOWN,2025-12-26
SKU0024,west,495,166.24064479504597,196.48388519223093,30.243240397184962,2,332.48128959009193,60.486480794369925,392.96777038446186,0.0,500,DOWN,2025-12-26
SKU0024,west,495,156.06305032516374,186.305086676666,30.242036351502264,2,312.1261006503275,60.48407270300453,372.610173353332,0.0,500,DOWN,2025-12-26
SKU0024,west,495,129.34669523583491,159.58766306042386,30.24096782458895,2,258.69339047166983,60.4819356491779,319.1753261208477,0.0,500,DOWN,2025-12-26
SKU0024,west,495,145.34892376250323,175.58894333198987,30.240019569486634,2,290.69784752500647,60.48003913897327,351.17788666397973,0.0,500,DOWN,2025-12-26
SKU0024,west,495,154.7538841701451,184.99306222350012,30.239178053355005,2,309.5077683402902,60.47835610671001,369.98612444700024,0.0,500,DOWN,2025-12-26
SKU0024,west,495,133.93904961452552,164.17748087956377,30.23843126503826,2,267.87809922905103,60.47686253007652,328.35496175912755,0.0,500,DOWN,2025-12-26
SKU0024,west,495,129.73015046072845,159.96791900490462,30.237768544176163,2,259.4603009214569,60.475537088352326,319.93583800980923,0.0,500,DOWN,2025-12-26
SKU0024,west,495,121.81900498319008,152.05618541265144,30.23718042946136,2,243.63800996638017,60.47436085892272,304.1123708253029,0.0,500,DOWN,2025-12-26
SKU0024,west,495,129.26685890887197,159.50351743277776,30.23665852390579,2,258.53371781774393,60.47331704781158,319.0070348655555,0.0,500,DOWN,2025-12-26
SKU0024,west,495,133.83910968907955,164.0753050634658,30.236195374386256,2,267.6782193781591,60.47239074877251,328.1506101269316,0.0,500,DOWN,2025-12-26
SKU0024,north,267,92.02111735656186,122.25690009059456,30.235782734032696,2,184.04223471312372,60.47156546806539,244.5138001811891,0.0,500,DOWN,2025-12-26
SKU0024,west,495,92.02111735656186,122.25690009059456,30.235782734032696,2,184.04223471312372,60.47156546806539,244.5138001811891,0.0,500,DOWN,2025-12-26
SKU0024,east,253,92.02111735656186,122.25690009059456,30.235782734032696,2,184.04223471312372,60.47156546806539,244.5138001811891,0.0,500,DOWN,2025-12-26
SKU0024,west,495,104.49736065189968,134.7262349231389,30.228874271239206,2,208.99472130379937,60.45774854247841,269.4524698462778,0.0,500,DOWN,2025-12-26
SKU0024,west,495,129.94852215632108,160.17740807819118,30.228885921870102,2,259.89704431264215,60.457771843740204,320.35481615638236,0.0,500,DOWN,2025-12-26
SKU0024,west,495,109.20441070261256,139.4333069627937,30.22889626018113,2,218.40882140522513,60.45779252036226,278.8666139255874,0.0,500,DOWN,2025-12-26
SKU0025,west,489,89.4163574752768,120.68334062026776,31.26698314499096,4,357.6654299011072,125.06793257996384,482.733362481071,0.0,100,DOWN,2025-12-26
SKU0025,west,489,88.9952005628692,120.71448180067529,31.719281237806086,4,355.9808022514768,126.87712495122435,482.85792720270115,0.0,100,DOWN,2025-12-26
SKU0025,west,489,83.8410802298673,115.69010429431204,31.849024064444734,4,335.3643209194692,127.39609625777894,462.76041717724814,0.0,100,DOWN,2025-12-26
SKU0025,west,489,83.50099759404542,115.4705880050308,31.96959041098539,4,334.00399037618166,127.87836164394156,461.8823520201232,0.0,100,DOWN,2025-12-26
SKU0025,west,489,88.35577071375546,120.43744723666026,32.0816765229048,4,353.42308285502185,128.3267060916192,481.74978894664105,0.0,100,DOWN,2025-12-26
SKU0025,west,489,83.07868856579637,115.3615897479484,32.28290118215203,4,332.3147542631855,129.13160472860812,461.4463589917936,0.0,100,DOWN,2025-12-26
SKU0025,west,489,75.33262182623037,107.70577968302544,32.373157856795075,4,301.33048730492146,129.4926314271803,430.82311873210176,0.0,100,DOWN,2025-12-26
SKU0025,west,489,86.62672802849337,119.08390856995165,32.45718054145827,4,346.5069121139735,129.82872216583309,476.3356342798066,0.0,100,DOWN,2025-12-26
SKU0025,west,489,80.43771658700715,112.97305332558416,32.535336738577016,4,321.7508663480286,130.14134695430806,451.89221330233664,0.0,100,DOWN,2025-12-26
SKU0025,west,489,75.66608765195485,108.2742889724832,32.60820132052835,4,302.6643506078194,130.4328052821134,433.0971558899328,0.0,100,DOWN,2025-12-26
SKU0025,west,489,77.85497859000503,110.531063428225,32.676084838219964,4,311.41991436002013,130.70433935287986,442.1242537129,0.0,100,DOWN,2025-12-26
SKU0025,west,489,76.65423832947724,109.39357975203154,32.739341422554304,4,306.61695331790895,130.95736569021722,437.57431900812617,0.0,100,DOWN,2025-12-26
SKU0026,north,522,53.2456333441981,73.2300819285253,19.984448584327197,4,212.9825333767924,79.93779433730879,292.9203277141012,0.0,50,DOWN,2025-12-26
SKU0026,south,382,53.2456333441981,73.2300819285253,19.984448584327197,4,212.9825333767924,79.93779433730879,292.9203277141012,0.0,50,DOWN,2025-12-26
SKU0026,north,522,50.59748034866345,70.58263498394831,19.985154635284857,4,202.3899213946538,79.94061854113943,282.33053993579324,0.0,50,DOWN,2025-12-26
SKU0026,south,382,50.59748034866345,70.58263498394831,19.985154635284857,4,202.3899213946538,79.94061854113943,282.33053993579324,0.0,50,DOWN,2025-12-26
SKU0026,north,522,50.71653007189467,70.70231730440307,19.9857872325084,4,202.86612028757867,79.9431489300336,282.80926921761227,0.0,50,DOWN,2025-12-26
SKU0026,south,382,50.71653007189467,70.70231730440307,19.9857872325084,4,202.86612028757867,79.9431489300336,282.80926921761227,0.0,50,DOWN,2025-12-26
SKU0026,north,522,44.68212927472353,64.66848327891283,19.9863540041893,4,178.72851709889412,79.9454160167572,258.6739331156513,0.0,50,DOWN,2025-12-26
SKU0026,south,382,44.68212927472353,64.66848327891283,19.9863540041893,4,178.72851709889412,79.9454160167572,258.6739331156513,0.0,50,DOWN,2025-12-26
SKU0026,north,522,50.70096044452111,70.68782224696974,19.986861802448637,4,202.80384177808443,79.94744720979455,282.751288987879,0.0,50,DOWN,2025-12-26
SKU0026,south,382,50.70096044452111,70.68782224696974,19.986861802448637,4,202.80384177808443,79.94744720979455,282.751288987879,0.0,50,DOWN,2025-12-26
SKU0026,north,522,43.749308756452834,63.73662552208128,19.98731676562845,4,174.99723502581134,79.9492670625138,254.94650208832513,0.0,50,DOWN,2025-12-26
SKU0026,south,382,43.749308756452834,63.73662552208128,19.98731676562845,4,174.99723502581134,79.9492670625138,254.94650208832513,0.0,50,DOWN,2025-12-26
SKU0026,north,522,49.46639126244091,69.45411565518387,19.98772439274296,4,197.86556504976363,79.95089757097185,277.8164626207355,0.0,50,DOWN,2025-12-26
SKU0026,south,382,49.46639126244091,69.45411565518387,19.98772439274296,4,197.86556504976363,79.95089757097185,277.8164626207355,0.0,50,DOWN,2025-12-26
SKU0026,north,522,52.61433451343337,72.60242412358068,19.988089610147306,4,210.45733805373348,79.95235844058922,290.4096964943227,0.0,50,DOWN,2025-12-26
SKU0026,south,382,52.61433451343337,72.60242412358068,19.988089610147306,4,210.45733805373348,79.95235844058922,290.4096964943227,0.0,50,DOWN,2025-12-26
SKU0026,north,522,49.97044026900128,69.95885710023937,19.98841683123809,4,199.88176107600512,79.95366732495236,279.8354284009575,0.0,50,DOWN,2025-12-26
SKU0026,south,382,49.97044026900128,69.95885710023937,19.98841683123809,4,199.88176107600512,79.95366732495236,279.8354284009575,0.0,50,DOWN,2025-12-26
SKU0026,north,522,42.77204832191275,62.76075833183016,19.988710009917412,4,171.088193287651,79.95484003966965,251.04303332732064,0.0,50,DOWN,2025-12-26
SKU0026,south,382,42.77204832191275,62.76075833183016,19.988710009917412,4,171.088193287651,79.95484003966965,251.04303332732064,0.0,50,DOWN,2025-12-26
SKU0026,north,522,46.1300233936813,66.11899608215533,19.988972688474036,4,184.5200935747252,79.95589075389614,264.47598432862134,0.0,50,DOWN,2025-12-26
SKU0026,south,382,46.1300233936813,66.11899608215533,19.988972688474036,4,184.5200935747252,79.95589075389614,264.47598432862134,0.0,50,DOWN,2025-12-26
SKU0026,north,522,47.65581268937401,67.64502072984119,19.989208040467183,4,190.62325075749604,79.95683216186873,270.58008291936477,0.0,50,DOWN,2025-12-26
SKU0026,south,382,47.65581268937401,67.64502072984119,19.989208040467183,4,190.62325075749604,79.95683216186873,270.58008291936477,0.0,50,DOWN,2025-12-26
SKU0026,north,522,47.47170134729701,67.46112025653181,19.989418909234807,4,189.88680538918803,79.95767563693923,269.84448102612726,0.0,50,DOWN,2025-12-26
SKU0026,south,382,47.47170134729701,67.46112025653181,19.989418909234807,4,189.88680538918803,79.95767563693923,269.84448102612726,0.0,50,DOWN,2025-12-26
SKU0026,north,522,46.815132012987306,66.8047403688548,19.98960835586749,4,187.26052805194922,79.95843342346996,267.2189614754192,0.0,50,DOWN,2025-12-26
SKU0026,south,382,46.815132012987306,66.8047403688548,19.98960835586749,4,187.26052805194922,79.95843342346996,267.2189614754192,0.0,50,DOWN,2025-12-26
SKU0026,north,522,46.01333462909788,66.00383476040221,19.99050013130433,4,184.05333851639153,79.96200052521732,264.01533904160885,0.0,50,DOWN,2025-12-26
SKU0026,south,382,46.01333462909788,66.00383476040221,19.99050013130433,4,184.05333851639153,79.96200052521732,264.01533904160885,0.0,50,DOWN,2025-12-26
SKU0026,north,522,43.12041124769472,63.11077463214853,19.990363384453808,4,172.48164499077888,79.96145353781523,252.4430985285941,0.0,50,DOWN,2025-12-26
SKU0026,south,382,43.12041124769472,63.11077463214853,19.990363384453808,4,172.48164499077888,79.96145353781523,252.4430985285941,0.0,50,DOWN,2025-12-26
SKU0026,north,522,46.54247398163978,66.53271484147298,19.9902408598332,4,186.16989592655912,79.9609634393328,266.1308593658919,0.0,50,DOWN,2025-12-26
SKU0026,south,382,46.54247398163978,66.53271484147298,19.9902408598332,4,186.16989592655912,79.9609634393328,266.1308593658919,0.0,50,DOWN,2025-12-26
SKU0026,north,522,41.48700863964668,61.47713971788566,19.99013107823898,4,165.94803455858673,79.96052431295593,245.90855887154265,0.0,50,DOWN,2025-12-26
SKU0026,south,382,41.48700863964668,61.47713971788566,19.99013107823898,4,165.94803455858673,79.96052431295593,245.90855887154265,0.0,50,DOWN,2025-12-26
SKU0026,north,522,38.51334174378098,58.503374458225615,19.990032714444638,4,154.0533669751239,79.96013085777855,234.01349783290246,0.0,50,DOWN,2025-12-26
SKU0026,south,382,38.51334174378098,58.503374458225615,19.990032714444638,4,154.0533669751239,79.96013085777855,234.01349783290246,0.0,50,DOWN,2025-12-26
SKU0026,north,522,40.82582190315748,60.81576648418061,19.989944581023124,4,163.30328761262993,79.9597783240925,243.26306593672243,0.0,50,DOWN,2025-12-26
SKU0026,south,382,40.82582190315748,60.81576648418061,19.989944581023124,4,163.30328761262993,79.9597783240925,243.26306593672243,0.0,50,DOWN,2025-12-26
SKU0026,north,522,35.106163989223205,55.096029603245256,19.98986561402205,4,140.42465595689282,79.9594624560882,220.38411841298102,0.0,50,DOWN,2025-12-26
SKU0026,south,382,35.106163989223205,55.096029603245256,19.98986561402205,4,140.42465595689282,79.9594624560882,220.38411841298102,0.0,50,DOWN,2025-12-26
SKU0026,north,522,37.88522459391973,57.87501945404679,19.989794860127063,4,151.54089837567892,79.95917944050825,231.50007781618717,0.0,50,DOWN,2025-12-26
SKU0026,south,382,37.88522459391973,57.87501945404679,19.989794860127063,4,151.54089837567892,79.95917944050825,231.50007781618717,0.0,50,DOWN,2025-12-26
SKU0026,north,522,37.69696930640117,57.68670077156053,19.98973146515936,4,150.7878772256047,79.95892586063744,230.74680308624212,0.0,50,DOWN,2025-12-26
SKU0026,south,382,37.69696930640117,57.68670077156053,19.98973146515936,4,150.7878772256047,79.95892586063744,230.74680308624212,0.0,50,DOWN,2025-12-26
SKU0026,north,522,38.98630197307078,58.97597663683919,19.98967466376841,4,155.94520789228312,79.95869865507365,235.90390654735677,0.0,50,DOWN,2025-12-26
SKU0026,south,382,38.98630197307078,58.97597663683919,19.98967466376841,4,155.94520789228312,79.95869865507365,235.90390654735677,0.0,50,DOWN,2025-12-26
SKU0026,north,522,33.45009621320008,53.43971998339619,19.98962377019611,4,133.8003848528003,79.95849508078445,213.75887993358475,0.0,50,DOWN,2025-12-26
SKU0026,south,382,33.45009621320008,53.43971998339619,19.98962377019611,4,133.8003848528003,79.95849508078445,213.75887993358475,0.0,50,DOWN,2025-12-26
SKU0026,north,522,35.52680460073216,55.516382770733,19.98957817000084,4,142.10721840292865,79.95831268000336,222.065531082932,0.0,50,DOWN,2025-12-26
SKU0026,south,382,35.52680460073216,55.516382770733,19.98957817000084,4,142.10721840292865,79.95831268000336,222.065531082932,0.0,50,DOWN,2025-12-26
SKU0034,north,324,111.06017059979868,140.2681688601355,29.207998260336808,1,111.06017059979868,29.207998260336808,140.2681688601355,0.0,100,DOWN,2025-12-26
SKU0034,west,593,111.06017059979868,140.2681688601355,29.207998260336808,1,111.06017059979868,29.207998260336808,140.2681688601355,0.0,100,DOWN,2025-12-26
SKU0034,east,385,111.06017059979868,140.2681688601355,29.207998260336808,1,111.06017059979868,29.207998260336808,140.2681688601355,0.0,100,DOWN,2025-12-26
SKU0034,south,293,111.06017059979868,140.2681688601355,29.207998260336808,1,111.06017059979868,29.207998260336808,140.2681688601355,0.0,100,DOWN,2025-12-26
SKU0034,north,324,106.2261777430638,135.42205236484196,29.19587462177816,1,106.2261777430638,29.19587462177816,135.42205236484196,0.0,100,DOWN,2025-12-26
SKU0034,west,593,106.2261777430638,135.42205236484196,29.19587462177816,1,106.2261777430638,29.19587462177816,135.42205236484196,0.0,100,DOWN,2025-12-26
SKU0034,east,385,106.2261777430638,135.42205236484196,29.19587462177816,1,106.2261777430638,29.19587462177816,135.42205236484196,0.0,100,DOWN,2025-12-26
SKU0034,south,293,106.2261777430638,135.42205236484196,29.19587462177816,1,106.2261777430638,29.19587462177816,135.42205236484196,0.0,100,DOWN,2025-12-26
SKU0034,north,324,104.18446578981596,133.36899560133602,29.184529811520065,1,104.18446578981596,29.184529811520065,133.36899560133602,0.0,100,DOWN,2025-12-26
SKU0034,west,593,104.18446578981596,133.36899560133602,29.184529811520065,1,104.18446578981596,29.184529811520065,133.36899560133602,0.0,100,DOWN,2025-12-26
SKU0034,east,385,104.18446578981596,133.36899560133602,29.184529811520065,1,104.18446578981596,29.184529811520065,133.36899560133602,0.0,100,DOWN,2025-12-26
SKU0034,south,293,104.18446578981596,133.36899560133602,29.184529811520065,1,104.18446578981596,29.184529811520065,133.36899560133602,0.0,100,DOWN,2025-12-26
SKU0034,north,324,109.41640496666368,138.59031918005456,29.173914213390887,1,109.41640496666368,29.173914213390887,138.59031918005456,0.0,100,DOWN,2025-12-26
SKU0034,west,593,109.41640496666368,138.59031918005456,29.173914213390887,1,109.41640496666368,29.173914213390887,138.59031918005456,0.0,100,DOWN,2025-12-26
SKU0034,east,385,109.41640496666368,138.59031918005456,29.173914213390887,1,109.41640496666368,29.173914213390887,138.59031918005456,0.0,100,DOWN,2025-12-26
SKU0034,south,293,109.41640496666368,138.59031918005456,29.173914213390887,1,109.41640496666368,29.173914213390887,138.59031918005456,0.0,100,DOWN,2025-12-26
SKU0034,north,324,109.71634997556473,138.88033129551997,29.16398131995524,1,109.71634997556473,29.16398131995524,138.88033129551997,0.0,100,DOWN,2025-12-26
SKU0034,west,593,109.71634997556473,138.88033129551997,29.16398131995524,1,109.71634997556473,29.16398131995524,138.88033129551997,0.0,100,DOWN,2025-12-26
SKU0034,east,385,109.71634997556473,138.88033129551997,29.16398131995524,1,109.71634997556473,29.16398131995524,138.88033129551997,0.0,100,DOWN,2025-12-26
SKU0034,south,293,109.71634997556473,138.88033129551997,29.16398131995524,1,109.71634997556473,29.16398131995524,138.88033129551997,0.0,100,DOWN,2025-12-26
SKU0034,north,324,112.55442314192612,141.70911068680763,29.15468754488151,1,112.55442314192612,29.15468754488151,141.70911068680763,0.0,100,DOWN,2025-12-26
SKU0034,west,593,112.55442314192612,141.70911068680763,29.15468754488151,1,112.55442314192612,29.15468754488151,141.70911068680763,0.0,100,DOWN,2025-12-26
SKU0034,east,385,112.55442314192612,141.70911068680763,29.15468754488151,1,112.55442314192612,29.15468754488151,141.70911068680763,0.0,100,DOWN,2025-12-26
SKU0034,south,293,112.55442314192612,141.70911068680763,29.15468754488151,1,112.55442314192612,29.15468754488151,141.70911068680763,0.0,100,DOWN,2025-12-26
SKU0034,north,324,111.20442990048753,140.35042194550553,29.145992045018005,1,111.20442990048753,29.145992045018005,140.35042194550553,0.0,100,DOWN,2025-12-26
SKU0034,west,593,111.20442990048753,140.35042194550553,29.145992045018005,1,111.20442990048753,29.145992045018005,140.35042194550553,0.0,100,DOWN,2025-12-26
SKU0034,east,385,111.20442990048753,140.35042194550553,29.145992045018005,1,111.20442990048753,29.145992045018005,140.35042194550553,0.0,100,DOWN,2025-12-26
SKU0034,south,293,111.20442990048753,140.35042194550553,29.145992045018005,1,111.20442990048753,29.145992045018005,140.35042194550553,0.0,100,DOWN,2025-12-26
SKU0034,north,324,106.163025558185,135.30088211081588,29.13785655263088,1,106.163025558185,29.13785655263088,135.30088211081588,0.0,100,DOWN,2025-12-26
SKU0034,west,593,106.163025558185,135.30088211081588,29.13785655263088,1,106.163025558185,29.13785655263088,135.30088211081588,0.0,100,DOWN,2025-12-26
SKU0034,east,385,106.163025558185,135.30088211081588,29.13785655263088,1,106.163025558185,29.13785655263088,135.30088211081588,0.0,100,DOWN,2025-12-26
SKU0034,south,293,106.163025558185,135.30088211081588,29.13785655263088,1,106.163025558185,29.13785655263088,135.30088211081588,0.0,100,DOWN,2025-12-26
SKU0034,north,324,111.3761794581836,140.50642467547283,29.13024521728923,1,111.3761794581836,29.13024521728923,140.50642467547283,0.0,100,DOWN,2025-12-26
SKU0034,west,593,111.3761794581836,140.50642467547283,29.13024521728923,1,111.3761794581836,29.13024521728923,140.50642467547283,0.0,100,DOWN,2025-12-26
SKU0034,east,385,111.3761794581836,140.50642467547283,29.13024521728923,1,111.3761794581836,29.13024521728923,140.50642467547283,0.0,100,DOWN,2025-12-26
SKU0034,south,293,111.3761794581836,140.50642467547283,29.13024521728923,1,111.3761794581836,29.13024521728923,140.50642467547283,0.0,100,DOWN,2025-12-26
SKU0034,north,324,119.12153235611578,148.24465681305338,29.123124456937603,1,119.12153235611578,29.123124456937603,148.24465681305338,0.0,100,DOWN,2025-12-26
SKU0034,west,593,119.12153235611578,148.24465681305338,29.123124456937603,1,119.12153235611578,29.123124456937603,148.24465681305338,0.0,100,DOWN,2025-12-26
SKU0034,east,385,119.12153235611578,148.24465681305338,29.123124456937603,1,119.12153235611578,29.123124456937603,148.24465681305338,0.0,100,DOWN,2025-12-26
SKU0034,south,293,119.12153235611578,148.24465681305338,29.123124456937603,1,119.12153235611578,29.123124456937603,148.24465681305338,0.0,100,DOWN,2025-12-26
SKU0034,north,324,113.2087718571967,142.32523467486504,29.11646281766835,1,113.2087718571967,29.11646281766835,142.32523467486504,0.0,100,DOWN,2025-12-26
SKU0034,west,593,113.2087718571967,142.32523467486504,29.11646281766835,1,113.2087718571967,29.11646281766835,142.32523467486504,0.0,100,DOWN,2025-12-26
SKU0034,east,385,113.2087718571967,142.32523467486504,29.11646281766835,1,113.2087718571967,29.11646281766835,142.32523467486504,0.0,100,DOWN,2025-12-26
SKU0034,south,293,113.2087718571967,142.32523467486504,29.11646281766835,1,113.2087718571967,29.11646281766835,142.32523467486504,0.0,100,DOWN,2025-12-26
SKU0034,north,324,116.79911026828177,145.90934111004458,29.110230841762814,1,116.79911026828177,29.110230841762814,145.90934111004458,0.0,100,DOWN,2025-12-26
SKU0034,west,593,116.79911026828177,145.90934111004458,29.110230841762814,1,116.79911026828177,29.110230841762814,145.90934111004458,0.0,100,DOWN,2025-12-26
SKU0034,east,385,116.79911026828177,145.90934111004458,29.110230841762814,1,116.79911026828177,29.110230841762814,145.90934111004458,0.0,100,DOWN,2025-12-26
SKU0034,south,293,116.79911026828177,145.90934111004458,29.110230841762814,1,116.79911026828177,29.110230841762814,145.90934111004458,0.0,100,DOWN,2025-12-26
SKU0034,north,324,108.22317961537196,137.32758055891813,29.104400943546167,1,108.22317961537196,29.104400943546167,137.32758055891813,0.0,100,DOWN,2025-12-26
SKU0034,west,593,108.22317961537196,137.32758055891813,29.104400943546167,1,108.22317961537196,29.104400943546167,137.32758055891813,0.0,100,DOWN,2025-12-26
SKU0034,east,385,108.22317961537196,137.32758055891813,29.104400943546167,1,108.22317961537196,29.104400943546167,137.32758055891813,0.0,100,DOWN,2025-12-26
SKU0034,south,293,108.22317961537196,137.32758055891813,29.104400943546167,1,108.22317961537196,29.104400943546167,137.32758055891813,0.0,100,DOWN,2025-12-26
SKU0034,north,324,114.37816735815412,143.4771146508104,29.098947292656277,1,114.37816735815412,29.098947292656277,143.4771146508104,0.0,100,DOWN,2025-12-26
SKU0034,west,593,114.37816735815412,143.4771146508104,29.098947292656277,1,114.37816735815412,29.098947292656277,143.4771146508104,0.0,100,DOWN,2025-12-26
SKU0034,east,385,114.37816735815412,143.4771146508104,29.098947292656277,1,114.37816735815412,29.098947292656277,143.4771146508104,0.0,100,DOWN,2025-12-26
SKU0034,south,293,114.37816735815412,143.4771146508104,29.098947292656277,1,114.37816735815412,29.098947292656277,143.4771146508104,0.0,100,DOWN,2025-12-26
SKU0034,north,324,112.34938128672542,141.4432269910305,29.093845704305096,1,112.34938128672542,29.093845704305096,141.4432269910305,0.0,100,DOWN,2025-12-26
